school,major,risk_level,source_present,official_source_type,required_recommended_mixed,numeric_score_suspect,gpa_suspect,credit_suspect,same_requirements_as_other_majors,needs_official_check,notes
Northwestern University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Management,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,History,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,English,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Applied Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
Northwestern University,Materials Science & Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Data Science,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Finance,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Accounting,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Marketing,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Management,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Economics,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Psychology,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Political Science,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Sociology,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,History,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,English,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Communications,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Biology,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Physics,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Statistics,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Public Health,verified,true,official_site,false,false,false,false,false,false,None
University of Chicago,Nursing,verified,true,official_site,false,false,false,false,false,false,None
